(u'//t.co/Idryad6kxg', 0.00013736115808590622)
(u'goodmorning\U0001f648', 0.00013736115808590622)
(u'//t.co/eZOyMlE8wf', 0.00013736115808590622)
(u'goodmorning\U0001f646', 0.00013736115808590622)
(u'unblock', 0.00013736115808590622)
(u'\U0001f62d\U0001f623\u201d', 0.00013736115808590622)
(u'//t.co/JHeu7fyhNr', 0.00013736115808590622)
(u'\U0001f618\U0001f648\U0001f496\u201d', 0.00013736115808590622)
(u'YONGY33', 0.00013736115808590622)
(u'tolerate', 0.00013736115808590622)
(u'COUSIN', 0.00013736115808590622)
(u'legs.\u201d', 0.00013736115808590622)
(u'//t.co/Ni9WU834Kb', 0.00013736115808590622)
(u'//t.co/AlxEx7jODn', 0.00013736115808590622)
(u'//t.co/a6zWnwxy2f', 0.00013736115808590622)
(u'.\U0001f602\u270b\u263a\ufe0f', 0.00013736115808590622)
(u'//t.co/6Lk40ZzhtF', 0.00013736115808590622)
(u'shortiscutee', 0.00013736115808590622)
(u'//t.co/9TxARRQVhN', 0.00013736115808590622)
(u'KKK', 0.00013736115808590622)
(u'Ciara', 0.00013736115808590622)
(u'it\u2019ll', 0.00013736115808590622)
(u'hor\u201d', 0.00013736115808590622)
(u'//t.co/XiMIQvz6w2', 0.00013736115808590622)
(u'//t.co/LWJRLfuLul', 0.00013736115808590622)
(u'\U0001f60c\U0001f602', 0.00013736115808590622)
(u'aiyoo', 0.00013736115808590622)
(u'\U0001f60f\U0001f611', 0.00013736115808590622)
(u'8.30pm', 0.00013736115808590622)
(u'\U0001f60c\U0001f611', 0.00013736115808590622)
(u'Boring\u201d', 0.00013736115808590622)
(u'\U0001f60c\U0001f618', 0.00013736115808590622)
(u'fIirting', 0.00013736115808590622)
(u'minicatzzz', 0.00013736115808590622)
(u'ee', 0.00013736115808590622)
(u'Waa', 0.00013736115808590622)
(u'//t.co/e1t8RcJgXW', 0.00013736115808590622)
(u'SIALA', 0.00013736115808590622)
(u'Scroll', 0.00013736115808590622)
(u'painnn', 0.00013736115808590622)
(u'93-year-old', 0.00013736115808590622)
(u'TGIF', 0.00013736115808590622)
(u'CREEPY', 0.00013736115808590622)
(u'mt', 0.00013736115808590622)
(u'mr', 0.00013736115808590622)
(u'\U0001f48b\U0001f48b\U0001f48b', 0.00013736115808590622)
(u'die\U0001f606', 0.00013736115808590622)
(u'\U0001f620\u201ddiam', 0.00013736115808590622)
(u'//t.co/HRvlQFCZs1', 0.00013736115808590622)
(u'//t.co/2EXkGhwhTn', 0.00013736115808590622)
(u'goodn\U0001f60b', 0.00013736115808590622)
(u'PRESENTS', 0.00013736115808590622)
(u'MAINTAIN', 0.00013736115808590622)
(u'\U0001f495\u203c\ufe0f', 0.00013736115808590622)
(u'//t.co/wbnFeYpxED', 0.00013736115808590622)
(u'//t.co/JkEQ46Y0ZW', 0.00013736115808590622)
(u'wtffff', 0.00013736115808590622)
(u'//t.co/VgglZtOJcH', 0.00013736115808590622)
(u'//t.co/YttHTZbcnr', 0.00013736115808590622)
(u'hHahaha', 0.00013736115808590622)
(u'//t.co/fARa6qSeDf', 0.00013736115808590622)
(u'TAOSA', 0.00013736115808590622)
(u'zen', 0.00013736115808590622)
(u'tricked', 0.00013736115808590622)
(u'//t.co/RZEGCBz3UB', 0.00013736115808590622)
(u'eyessss', 0.00013736115808590622)
(u'staionary', 0.00013736115808590622)
(u'//t.co/X19BxA3pX4', 0.00013736115808590622)
(u'//t.co/UKQp6MTL49\u201d', 0.00013736115808590622)
(u'SHAKER', 0.00013736115808590622)
(u'DAFUQ', 0.00013736115808590622)
(u'//t.co/coxbg8ld3b', 0.00013736115808590622)
(u'//t.co/Jy1L9NRKPI', 0.00013736115808590622)
(u'//t.co/6OURyFPoRx', 0.00013736115808590622)
(u'CHU', 0.00013736115808590622)
(u'Preach', 0.00013736115808590622)
(u'//t.co/PdCtozlNas', 0.00013736115808590622)
(u'THINKS', 0.00013736115808590622)
(u'TrannyXXX', 0.00013736115808590622)
(u'SixSecondSongs', 0.00013736115808590622)
(u'sleepless', 0.00013736115808590622)
(u'arrow', 0.00013736115808590622)
(u'wednesday', 0.00013736115808590622)
(u'Cp', 0.00013736115808590622)
(u'saturday', 0.00013736115808590622)
(u'\U0001f384\U0001f47b\u201d', 0.00013736115808590622)
(u'//t.co/egGhePrKjb', 0.00013736115808590622)
(u'rl', 0.00013736115808590622)
(u'5.30-8+', 0.00013736115808590622)
(u'1s', 0.00013736115808590622)
(u'//t.co/vrjwQKYUiI', 0.00013736115808590622)
(u'//t.co/XXceauNgo5', 0.00013736115808590622)
(u'naiveprincesssi', 0.00013736115808590622)
(u'att', 0.00013736115808590622)
(u'//t.co/v89HfXyYRX', 0.00013736115808590622)
